transaction_id,order_id,customer_id,amount,currency,payment_method,bank,status,failure_reason,retry_count,created_at,is_recoverable,optimal_action,recovery_probability,expected_outcome
TXN_7454f081c340,ORDER_0000996,CUST_01339,213.25,INR,UPI,KOTAK,SUCCESS,,0,2026-06-24 11:56:18.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b4e8eb8db9fe,ORDER_0000997,CUST_01748,7688.67,INR,NETBANKING,HDFC,SUCCESS,,0,2026-08-27 17:01:59.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5c7ad94fea34,ORDER_0000998,CUST_01967,32560.36,INR,UPI,KOTAK,SUCCESS,,0,2026-08-05 14:48:24.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e5ec0ffbbc79,ORDER_0000999,CUST_01396,51593.42,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-23 01:51:32.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4bfdcb4248d4,ORDER_0001000,CUST_01486,565.21,INR,NETBANKING,ICICI,FAILED,UPI_TIMEOUT,0,2026-07-04 10:31:46.122833,True,RETRY,0.876,RECOVERABLE
TXN_7297f6d636d6,ORDER_0001001,CUST_00965,479.82,INR,NETBANKING,HDFC,SUCCESS,,0,2026-08-14 05:10:54.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_12d942b06ef3,ORDER_0001002,CUST_00123,915.41,INR,WALLET,KOTAK,SUCCESS,,0,2026-06-20 06:51:26.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_cc7b9067dcf6,ORDER_0001003,CUST_01294,112.89,INR,NETBANKING,KOTAK,FAILED,CUSTOMER_CANCELLED,0,2026-06-18 07:35:04.122833,False,DO_NOT_CONTACT,0.053,NON_RECOVERABLE
TXN_4c12abe1e617,ORDER_0001004,CUST_00492,1105.41,INR,UPI,HDFC,SUCCESS,,0,2026-06-20 19:50:59.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f2465eae1f3d,ORDER_0001005,CUST_01752,8352.91,INR,NETBANKING,ICICI,SUCCESS,,0,2026-06-23 10:58:09.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_03c8ce739554,ORDER_0001006,CUST_00845,49587.67,INR,WALLET,ICICI,SUCCESS,,0,2026-06-29 17:11:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_757af1744dce,ORDER_0001007,CUST_01357,689.91,INR,NETBANKING,AXIS,FAILED,UPI_TIMEOUT,0,2026-06-27 09:13:13.122833,True,RETRY,0.808,RECOVERABLE
TXN_731124216673,ORDER_0001008,CUST_00043,8847.74,INR,CARD,SBI,SUCCESS,,0,2026-08-05 23:50:41.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5d17d276880b,ORDER_0001009,CUST_01730,8705.93,INR,UPI,ICICI,FAILED,BANK_DECLINED,0,2026-06-08 17:26:23.122833,False,DO_NOT_CONTACT,0.632,NON_RECOVERABLE
TXN_a1bf80f71ac8,ORDER_0001010,CUST_00703,12287.26,INR,CARD,SBI,SUCCESS,,0,2026-06-14 20:29:51.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6bb70ed5fab1,ORDER_0001011,CUST_01437,185.13,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-26 01:02:26.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_af7c468894dc,ORDER_0001012,CUST_01623,2136.69,INR,NETBANKING,HDFC,SUCCESS,,0,2026-07-14 22:42:02.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_609410dee079,ORDER_0001013,CUST_01715,96966.33,INR,UPI,AXIS,SUCCESS,,0,2026-06-20 07:52:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3ce37ce5ed18,ORDER_0001014,CUST_01545,457.8,INR,CARD,SBI,SUCCESS,,0,2026-06-16 08:34:09.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d317c7727bb8,ORDER_0001015,CUST_00962,11504.73,INR,WALLET,AXIS,FAILED,INSUFFICIENT_FUNDS,0,2026-08-13 21:23:55.122833,True,PAYMENT_LINK,0.49,RECOVERABLE
TXN_15504a4860ce,ORDER_0001016,CUST_00772,23659.41,INR,WALLET,AXIS,SUCCESS,,0,2026-07-23 13:48:31.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f12ed89b119a,ORDER_0001017,CUST_00650,58551.15,INR,UPI,AXIS,SUCCESS,,0,2026-07-24 03:22:53.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4d0862fd6669,ORDER_0001018,CUST_00849,71235.72,INR,UPI,AXIS,SUCCESS,,0,2026-08-03 04:25:12.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c8ba6946593d,ORDER_0001019,CUST_01948,93758.4,INR,UPI,AXIS,SUCCESS,,0,2026-06-17 08:40:09.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_7be1871995e3,ORDER_0001020,CUST_01302,586.74,INR,WALLET,AXIS,SUCCESS,,0,2026-06-29 15:08:00.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_460282915b8a,ORDER_0001021,CUST_00395,9722.32,INR,NETBANKING,HDFC,SUCCESS,,0,2026-08-29 01:44:44.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f5605ae5b31c,ORDER_0001022,CUST_00797,4791.38,INR,UPI,AXIS,SUCCESS,,0,2026-06-15 19:32:49.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1afe12257106,ORDER_0001023,CUST_01437,16738.34,INR,CARD,ICICI,SUCCESS,,0,2026-07-26 13:22:23.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_51bbcac1e479,ORDER_0001024,CUST_00222,76011.44,INR,UPI,AXIS,SUCCESS,,0,2026-06-09 02:03:16.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_05fd449af2a2,ORDER_0001025,CUST_00122,153.3,INR,UPI,ICICI,SUCCESS,,0,2026-08-15 19:59:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_373628d84c43,ORDER_0001026,CUST_00512,9788.1,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-17 22:36:23.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c1ceff5c391b,ORDER_0001027,CUST_01615,243.5,INR,UPI,ICICI,SUCCESS,,0,2026-08-22 14:29:32.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_be86a5d4b480,ORDER_0001028,CUST_00899,415.37,INR,NETBANKING,AXIS,SUCCESS,,0,2026-08-28 06:21:47.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d0193046c6af,ORDER_0001029,CUST_00467,62733.68,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-17 08:11:31.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a96d8de78543,ORDER_0001030,CUST_00848,2281.68,INR,NETBANKING,HDFC,FAILED,CUSTOMER_CANCELLED,0,2026-06-03 15:27:30.122833,False,DO_NOT_CONTACT,0.055,NON_RECOVERABLE
TXN_f33bc003cd30,ORDER_0001031,CUST_00150,57181.69,INR,CARD,KOTAK,SUCCESS,,0,2026-07-30 16:50:46.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_15d3dd3c5e8f,ORDER_0001032,CUST_01095,524.0,INR,NETBANKING,AXIS,SUCCESS,,0,2026-07-25 03:35:26.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_097318d0c05b,ORDER_0001033,CUST_01906,16336.25,INR,CARD,ICICI,FAILED,BANK_DECLINED,0,2026-07-05 17:49:52.122833,False,DO_NOT_CONTACT,0.546,NON_RECOVERABLE
TXN_7ff9497b76dd,ORDER_0001034,CUST_01654,9545.39,INR,UPI,HDFC,SUCCESS,,0,2026-06-13 13:17:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d3cceade6b37,ORDER_0001035,CUST_00257,25161.04,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-08 17:31:46.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_74e5d111a20a,ORDER_0001036,CUST_00959,36199.62,INR,CARD,AXIS,SUCCESS,,0,2026-06-12 14:29:20.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8318c39117c6,ORDER_0001037,CUST_00820,7585.83,INR,UPI,SBI,SUCCESS,,0,2026-06-26 00:37:01.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1722cb1972a1,ORDER_0001038,CUST_01642,6984.2,INR,WALLET,HDFC,SUCCESS,,0,2026-07-13 12:56:11.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9d69e0468128,ORDER_0001039,CUST_01814,79295.1,INR,NETBANKING,ICICI,SUCCESS,,0,2026-08-12 17:04:47.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_eac510a7e1bc,ORDER_0001040,CUST_00155,3265.04,INR,UPI,AXIS,SUCCESS,,0,2026-08-06 08:32:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_92e3528dbcd2,ORDER_0001041,CUST_01450,852.67,INR,CARD,HDFC,SUCCESS,,0,2026-08-10 19:59:52.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_08a5a64eb5c6,ORDER_0001042,CUST_01166,54547.85,INR,WALLET,HDFC,FAILED,NETWORK_TIMEOUT,0,2026-07-14 17:06:54.122833,True,RETRY,0.892,RECOVERABLE
TXN_a986f9569cd4,ORDER_0001043,CUST_00741,80282.97,INR,NETBANKING,SBI,SUCCESS,,0,2026-07-19 23:09:55.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_88bac85334dd,ORDER_0001044,CUST_01050,43824.01,INR,UPI,SBI,SUCCESS,,0,2026-08-26 02:31:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2f8a9c40752d,ORDER_0001045,CUST_00250,64149.61,INR,WALLET,HDFC,SUCCESS,,0,2026-08-22 23:31:31.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_106913e0a26e,ORDER_0001046,CUST_00654,814.24,INR,WALLET,SBI,SUCCESS,,0,2026-08-15 18:41:06.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3f7982e9f053,ORDER_0001047,CUST_01735,73837.48,INR,WALLET,SBI,FAILED,UPI_TIMEOUT,0,2026-07-13 13:17:53.122833,True,RETRY,0.88,RECOVERABLE
TXN_08e825ffbdb4,ORDER_0001048,CUST_01143,13587.84,INR,WALLET,KOTAK,FAILED,BANK_DECLINED,0,2026-08-18 02:51:19.122833,True,PAYMENT_LINK,0.575,RECOVERABLE
TXN_f29d3814e046,ORDER_0001049,CUST_00755,496.22,INR,UPI,KOTAK,SUCCESS,,0,2026-07-11 07:23:10.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_97059da87283,ORDER_0001050,CUST_01015,79986.77,INR,UPI,HDFC,SUCCESS,,0,2026-08-29 18:20:51.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ce829e8fc005,ORDER_0001051,CUST_00294,6102.37,INR,WALLET,SBI,SUCCESS,,0,2026-06-12 04:35:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e24f930b6aab,ORDER_0001052,CUST_00467,4709.3,INR,WALLET,ICICI,FAILED,BANK_DECLINED,0,2026-08-24 01:40:48.122833,True,PAYMENT_LINK,0.59,RECOVERABLE
TXN_ddf0d058ec42,ORDER_0001053,CUST_01324,4227.3,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-26 17:52:48.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e929de1972d7,ORDER_0001054,CUST_00837,39206.12,INR,NETBANKING,AXIS,FAILED,LIMIT_EXCEEDED,0,2026-08-03 05:34:22.122833,True,PAYMENT_LINK,0.213,RECOVERABLE
TXN_a0b6a1ef54c7,ORDER_0001055,CUST_00936,28844.29,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-04 12:58:57.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1fa22e1f582e,ORDER_0001056,CUST_00633,389.69,INR,CARD,SBI,SUCCESS,,0,2026-08-23 14:42:16.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f54fa6e6d351,ORDER_0001057,CUST_01084,41662.42,INR,NETBANKING,AXIS,SUCCESS,,0,2026-08-13 10:21:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_50914e9cc7ad,ORDER_0001058,CUST_00502,9693.13,INR,CARD,ICICI,FAILED,INSUFFICIENT_FUNDS,0,2026-06-12 10:24:23.122833,True,PAYMENT_LINK,0.445,RECOVERABLE
TXN_064579f085c0,ORDER_0001059,CUST_01580,46545.87,INR,NETBANKING,AXIS,SUCCESS,,0,2026-07-20 20:54:27.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_22fcd2935ad3,ORDER_0001060,CUST_00733,28193.42,INR,WALLET,AXIS,SUCCESS,,0,2026-07-19 17:31:24.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_26f2b86179cf,ORDER_0001061,CUST_01943,415.53,INR,UPI,SBI,FAILED,INSUFFICIENT_FUNDS,0,2026-06-18 23:05:55.122833,True,PAYMENT_LINK,0.491,RECOVERABLE
TXN_8b4b3e77e2ae,ORDER_0001062,CUST_00493,62366.22,INR,UPI,KOTAK,SUCCESS,,0,2026-08-09 14:00:53.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_649d79d5a7cd,ORDER_0001063,CUST_00982,678.08,INR,NETBANKING,ICICI,SUCCESS,,0,2026-07-11 05:42:17.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4cef2db4c529,ORDER_0001064,CUST_00780,18402.73,INR,CARD,HDFC,SUCCESS,,0,2026-07-30 15:44:03.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a20eca1c96c1,ORDER_0001065,CUST_01226,923.23,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-11 02:30:17.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9bef62c6026d,ORDER_0001066,CUST_00931,4184.2,INR,UPI,AXIS,FAILED,NETWORK_TIMEOUT,0,2026-06-12 15:49:51.122833,False,DO_NOT_CONTACT,0.885,NON_RECOVERABLE
TXN_2dbb7eb6cb49,ORDER_0001067,CUST_00062,7626.54,INR,WALLET,HDFC,SUCCESS,,0,2026-08-01 03:44:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2c7be452b41d,ORDER_0001068,CUST_00034,1739.9,INR,WALLET,SBI,SUCCESS,,0,2026-08-21 19:23:47.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f6f5ddcdc770,ORDER_0001069,CUST_00083,5931.88,INR,CARD,ICICI,SUCCESS,,0,2026-06-05 03:47:09.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e8931651f749,ORDER_0001070,CUST_01286,545.04,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-26 13:34:45.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e858c6fb69b5,ORDER_0001071,CUST_00008,303.25,INR,CARD,KOTAK,SUCCESS,,0,2026-07-01 09:56:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_50f03fe2f46d,ORDER_0001072,CUST_01069,1186.97,INR,CARD,ICICI,SUCCESS,,0,2026-07-12 20:16:47.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8b203c75e2af,ORDER_0001073,CUST_01214,600.69,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-23 22:07:33.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8e16f8e6d02c,ORDER_0001074,CUST_00079,4596.55,INR,CARD,SBI,SUCCESS,,0,2026-08-14 02:31:04.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f6b02583a255,ORDER_0001075,CUST_01215,8171.18,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-14 11:24:02.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a1868858db54,ORDER_0001076,CUST_01957,9100.48,INR,CARD,HDFC,FAILED,LIMIT_EXCEEDED,0,2026-07-25 01:30:57.122833,False,DO_NOT_CONTACT,0.21,NON_RECOVERABLE
TXN_33741fa3dcf7,ORDER_0001077,CUST_00671,22104.35,INR,NETBANKING,ICICI,SUCCESS,,0,2026-06-26 13:40:21.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3343919ee6c1,ORDER_0001078,CUST_01585,18695.93,INR,WALLET,HDFC,SUCCESS,,0,2026-08-10 08:56:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b6edd16d9349,ORDER_0001079,CUST_00792,82652.82,INR,UPI,HDFC,SUCCESS,,0,2026-06-24 17:14:02.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_468b2f085f64,ORDER_0001080,CUST_01527,68046.94,INR,UPI,HDFC,SUCCESS,,0,2026-08-21 07:36:50.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_128ce4e8e689,ORDER_0001081,CUST_01328,986.57,INR,CARD,ICICI,SUCCESS,,0,2026-07-17 06:47:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_18080ca2d2e2,ORDER_0001082,CUST_01253,656.93,INR,WALLET,AXIS,FAILED,LIMIT_EXCEEDED,0,2026-06-04 17:53:48.122833,False,DO_NOT_CONTACT,0.212,NON_RECOVERABLE
TXN_4b281727faff,ORDER_0001083,CUST_00114,6030.96,INR,WALLET,SBI,SUCCESS,,0,2026-07-18 20:59:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8ae8fc3753c5,ORDER_0001084,CUST_01695,880.82,INR,UPI,AXIS,FAILED,BANK_DECLINED,0,2026-08-11 09:27:01.122833,False,DO_NOT_CONTACT,0.608,NON_RECOVERABLE
TXN_2cb2f6521688,ORDER_0001085,CUST_01820,348.48,INR,WALLET,AXIS,SUCCESS,,0,2026-08-10 21:12:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ba43ed0a7e6e,ORDER_0001086,CUST_01176,637.96,INR,CARD,KOTAK,FAILED,BANK_DECLINED,0,2026-07-11 01:41:05.122833,True,PAYMENT_LINK,0.584,RECOVERABLE
TXN_fb344caa3977,ORDER_0001087,CUST_01454,58455.61,INR,UPI,ICICI,SUCCESS,,0,2026-07-02 04:16:35.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_89126178ac36,ORDER_0001088,CUST_01712,6128.72,INR,UPI,SBI,FAILED,NETWORK_TIMEOUT,0,2026-06-16 14:27:07.122833,True,RETRY,0.929,RECOVERABLE
TXN_aa7b852eb7e4,ORDER_0001089,CUST_01082,789.67,INR,CARD,AXIS,SUCCESS,,0,2026-07-31 18:49:21.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b1ef7c5fa782,ORDER_0001090,CUST_00051,147.67,INR,WALLET,AXIS,SUCCESS,,0,2026-08-01 04:44:23.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c27ecb1ea9bb,ORDER_0001091,CUST_00412,157.27,INR,UPI,AXIS,SUCCESS,,0,2026-06-26 18:06:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c125996757b9,ORDER_0001092,CUST_00586,981.8,INR,CARD,KOTAK,FAILED,BANK_DECLINED,0,2026-06-05 11:04:32.122833,True,PAYMENT_LINK,0.541,RECOVERABLE
TXN_656b49fddd8f,ORDER_0001093,CUST_00753,684.47,INR,UPI,HDFC,FAILED,INSUFFICIENT_FUNDS,0,2026-06-11 17:46:36.122833,False,DO_NOT_CONTACT,0.446,NON_RECOVERABLE
TXN_3aa9a687136a,ORDER_0001094,CUST_01109,6166.03,INR,UPI,HDFC,SUCCESS,,0,2026-08-19 17:57:00.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_7b9e4200d0a2,ORDER_0001095,CUST_00345,7267.74,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-20 08:45:41.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5eeb2d24e965,ORDER_0001096,CUST_00150,4196.41,INR,CARD,SBI,FAILED,LIMIT_EXCEEDED,0,2026-07-21 02:42:27.122833,False,DO_NOT_CONTACT,0.212,NON_RECOVERABLE
TXN_241e95536468,ORDER_0001097,CUST_01339,3344.55,INR,UPI,AXIS,SUCCESS,,0,2026-08-04 10:30:32.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_0a77ddd09b2c,ORDER_0001098,CUST_00540,77663.38,INR,UPI,AXIS,SUCCESS,,0,2026-06-27 15:00:26.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3458b90264ef,ORDER_0001099,CUST_01331,118.36,INR,CARD,HDFC,FAILED,BANK_DECLINED,0,2026-08-07 21:11:40.122833,True,PAYMENT_LINK,0.589,RECOVERABLE
TXN_0b767c28416d,ORDER_0001100,CUST_00255,96723.98,INR,NETBANKING,ICICI,SUCCESS,,0,2026-06-03 19:40:28.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3c135dc33348,ORDER_0001101,CUST_00523,12488.82,INR,WALLET,AXIS,SUCCESS,,0,2026-07-27 07:05:58.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a5f28ce3c1ef,ORDER_0001102,CUST_00675,25515.37,INR,WALLET,SBI,SUCCESS,,0,2026-08-01 21:06:08.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_971714434e08,ORDER_0001103,CUST_01410,548.38,INR,UPI,ICICI,SUCCESS,,0,2026-08-26 06:29:53.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c45dadffa004,ORDER_0001104,CUST_01475,714.86,INR,UPI,SBI,SUCCESS,,0,2026-08-28 03:33:46.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ad99aa6f49c9,ORDER_0001105,CUST_00809,79478.52,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-17 01:12:35.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9676c0140fc2,ORDER_0001106,CUST_00323,65987.44,INR,WALLET,AXIS,SUCCESS,,0,2026-08-27 20:05:55.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_57dd85fcd55b,ORDER_0001107,CUST_01090,9466.34,INR,CARD,ICICI,SUCCESS,,0,2026-06-30 21:26:52.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f788db92a19c,ORDER_0001108,CUST_00672,197.0,INR,WALLET,ICICI,FAILED,INSUFFICIENT_FUNDS,0,2026-08-29 00:03:14.122833,True,PAYMENT_LINK,0.494,RECOVERABLE
TXN_cb372aa29462,ORDER_0001109,CUST_01277,23972.74,INR,UPI,ICICI,SUCCESS,,0,2026-08-30 22:07:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a3bf7eb8ed05,ORDER_0001110,CUST_01379,5092.0,INR,NETBANKING,KOTAK,FAILED,AUTHENTICATION_FAILED,0,2026-08-17 17:21:47.122833,True,CUSTOMER_NUDGE,0.23,RECOVERABLE
TXN_603160c2d59b,ORDER_0001111,CUST_01220,2047.43,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-26 12:06:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9b60e7fbc7ce,ORDER_0001112,CUST_00801,429.12,INR,UPI,HDFC,SUCCESS,,0,2026-08-18 16:38:40.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2547c67d3150,ORDER_0001113,CUST_01380,4224.89,INR,UPI,SBI,FAILED,NETWORK_TIMEOUT,0,2026-08-20 07:54:56.122833,True,RETRY,0.977,RECOVERABLE
TXN_c509935acf6f,ORDER_0001114,CUST_01364,77915.04,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-12 04:32:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_14abb4e97556,ORDER_0001115,CUST_00465,68932.37,INR,UPI,HDFC,FAILED,INSUFFICIENT_FUNDS,0,2026-07-27 06:14:31.122833,True,PAYMENT_LINK,0.458,RECOVERABLE
TXN_556880277ce8,ORDER_0001116,CUST_01163,45476.64,INR,WALLET,HDFC,SUCCESS,,0,2026-08-04 01:07:33.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e7936331f242,ORDER_0001117,CUST_01526,280.84,INR,NETBANKING,SBI,SUCCESS,,0,2026-07-01 01:00:32.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_587596a22643,ORDER_0001118,CUST_01642,949.82,INR,UPI,SBI,SUCCESS,,0,2026-07-20 05:13:54.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ab57b50b0e6e,ORDER_0001119,CUST_01432,60512.77,INR,UPI,HDFC,SUCCESS,,0,2026-07-10 08:21:16.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1bfffdbd1b99,ORDER_0001120,CUST_00388,79366.67,INR,CARD,KOTAK,SUCCESS,,0,2026-08-09 10:55:25.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a99206b5359a,ORDER_0001121,CUST_00753,149.6,INR,WALLET,HDFC,SUCCESS,,0,2026-07-02 10:00:20.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5881d224a265,ORDER_0001122,CUST_01262,902.88,INR,UPI,ICICI,SUCCESS,,0,2026-08-03 19:50:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_40261859d51b,ORDER_0001123,CUST_01781,1431.6,INR,WALLET,HDFC,FAILED,INSUFFICIENT_FUNDS,0,2026-07-09 23:14:59.122833,True,PAYMENT_LINK,0.48,RECOVERABLE
TXN_f9cf001566b6,ORDER_0001124,CUST_01905,14719.17,INR,UPI,HDFC,SUCCESS,,0,2026-08-26 10:14:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_885260a0d512,ORDER_0001125,CUST_00243,86429.87,INR,WALLET,KOTAK,SUCCESS,,0,2026-07-08 14:26:49.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_39b21f31cd6c,ORDER_0001126,CUST_00807,1402.49,INR,WALLET,SBI,SUCCESS,,0,2026-06-20 15:05:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d2862ea364c6,ORDER_0001127,CUST_00978,903.12,INR,UPI,HDFC,SUCCESS,,0,2026-07-20 16:26:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9f6309fdaa42,ORDER_0001128,CUST_00073,6763.79,INR,WALLET,SBI,SUCCESS,,0,2026-06-22 14:26:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_072ed7f380b1,ORDER_0001129,CUST_00268,910.29,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-05 15:19:50.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_74172a8dc445,ORDER_0001130,CUST_00418,8481.74,INR,WALLET,ICICI,SUCCESS,,0,2026-08-21 20:25:03.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6eaad3d352f1,ORDER_0001131,CUST_01804,305.53,INR,UPI,SBI,FAILED,NETWORK_TIMEOUT,0,2026-06-16 08:28:42.122833,True,RETRY,0.936,RECOVERABLE
TXN_52ca575b3a2e,ORDER_0001132,CUST_00699,6595.87,INR,UPI,HDFC,SUCCESS,,0,2026-08-07 15:48:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
